"","YEAR","ENTITY_CD","ENTITY_NAME","ASSESSMENT_NAME","SUBGROUP_NAME","TOTAL_COUNT","NOT_TESTED","PCT_NOT_TESTED","NUM_TESTED","PER_PROF","SEASON","COUNTY_DESC","ENTITY_TYPE","Prof_Count","NotProf_Count","Prof_Pct","NotProf_Pct","NotTested_Pct"
"2919",2023,"010623060000","North Colonie CSD","ELA5","All Students",485,37,8,448,"57","Spring","ALBANY","DISTRICT",257,191,52.9896907216495,39.3814432989691,7.62886597938144
"2920",2023,"010623060000","North Colonie CSD","ELA6","Economically Disadvantaged",127,23,18,104,"43","Spring","ALBANY","DISTRICT",45,59,35.4330708661417,46.4566929133858,18.1102362204724
"2921",2023,"010623060000","North Colonie CSD","ELA8","Economically Disadvantaged",143,34,24,109,"47","Spring","ALBANY","DISTRICT",51,58,35.6643356643357,40.5594405594406,23.7762237762238
"2922",2023,"010623060000","North Colonie CSD","ELA7","Economically Disadvantaged",130,24,18,106,"35","Spring","ALBANY","DISTRICT",37,69,28.4615384615385,53.0769230769231,18.4615384615385
"2923",2023,"010623060000","North Colonie CSD","ELA4","Economically Disadvantaged",109,17,16,92,"37","Spring","ALBANY","DISTRICT",34,58,31.1926605504587,53.2110091743119,15.5963302752294
"2924",2023,"010623060000","North Colonie CSD","ELA3","Economically Disadvantaged",112,19,17,93,"40","Spring","ALBANY","DISTRICT",37,56,33.0357142857143,50,16.9642857142857
"2925",2023,"010623060000","North Colonie CSD","ELA5","Economically Disadvantaged",125,15,12,110,"29","Spring","ALBANY","DISTRICT",32,78,25.6,62.4,12
"2926",2023,"010623060000","North Colonie CSD","ELA6","General Education Students",401,26,6,375,"67","Spring","ALBANY","DISTRICT",250,125,62.3441396508728,31.1720698254364,6.48379052369077
"2927",2023,"010623060000","North Colonie CSD","ELA8","General Education Students",429,45,10,384,"75","Spring","ALBANY","DISTRICT",289,95,67.3659673659674,22.1445221445221,10.4895104895105
"2928",2023,"010623060000","North Colonie CSD","ELA7","General Education Students",439,50,11,389,"57","Spring","ALBANY","DISTRICT",223,166,50.7972665148064,37.8132118451025,11.3895216400911
"2929",2023,"010623060000","North Colonie CSD","ELA4","General Education Students",349,14,4,335,"65","Spring","ALBANY","DISTRICT",219,116,62.7507163323782,33.2378223495702,4.01146131805158
"2930",2023,"010623060000","North Colonie CSD","ELA3","General Education Students",369,9,2,360,"63","Spring","ALBANY","DISTRICT",225,135,60.9756097560976,36.5853658536585,2.4390243902439
"2931",2023,"010623060000","North Colonie CSD","ELA5","General Education Students",424,20,5,404,"61","Spring","ALBANY","DISTRICT",248,156,58.4905660377358,36.7924528301887,4.71698113207547
"2932",2023,"010623060000","North Colonie CSD","ELA6","Not Economically Disadvantaged",327,18,6,309,"68","Spring","ALBANY","DISTRICT",211,98,64.5259938837921,29.9694189602446,5.5045871559633
"2933",2023,"010623060000","North Colonie CSD","ELA8","Not Economically Disadvantaged",358,38,11,320,"75","Spring","ALBANY","DISTRICT",241,79,67.3184357541899,22.0670391061453,10.6145251396648
"2934",2023,"010623060000","North Colonie CSD","ELA7","Not Economically Disadvantaged",353,35,10,318,"60","Spring","ALBANY","DISTRICT",190,128,53.8243626062323,36.2606232294618,9.91501416430595
"2935",2023,"010623060000","North Colonie CSD","ELA4","Not Economically Disadvantaged",334,25,7,309,"64","Spring","ALBANY","DISTRICT",197,112,58.9820359281437,33.5329341317365,7.48502994011976
"2936",2023,"010623060000","North Colonie CSD","ELA3","Not Economically Disadvantaged",330,6,2,324,"63","Spring","ALBANY","DISTRICT",204,120,61.8181818181818,36.3636363636364,1.81818181818182
"2937",2023,"010623060000","North Colonie CSD","ELA5","Not Economically Disadvantaged",360,22,6,338,"67","Spring","ALBANY","DISTRICT",225,113,62.5,31.3888888888889,6.11111111111111
"2938",2023,"010623060000","North Colonie CSD","ELA6","Students with Disabilities",53,15,28,38,"16","Spring","ALBANY","DISTRICT",6,32,11.3207547169811,60.377358490566,28.3018867924528
"2939",2023,"010623060000","North Colonie CSD","ELA8","Students with Disabilities",72,27,38,45,"7","Spring","ALBANY","DISTRICT",3,42,4.16666666666667,58.3333333333333,37.5
"2940",2023,"010623060000","North Colonie CSD","ELA7","Students with Disabilities",44,9,20,35,"11","Spring","ALBANY","DISTRICT",4,31,9.09090909090909,70.4545454545455,20.4545454545455
"2941",2023,"010623060000","North Colonie CSD","ELA4","Students with Disabilities",94,28,30,66,"18","Spring","ALBANY","DISTRICT",12,54,12.7659574468085,57.4468085106383,29.7872340425532
"2942",2023,"010623060000","North Colonie CSD","ELA3","Students with Disabilities",73,16,22,57,"28","Spring","ALBANY","DISTRICT",16,41,21.9178082191781,56.1643835616438,21.9178082191781
"2943",2023,"010623060000","North Colonie CSD","ELA5","Students with Disabilities",61,17,28,44,"20","Spring","ALBANY","DISTRICT",9,35,14.7540983606557,57.3770491803279,27.8688524590164
"2944",2023,"010623060002","Blue Creek School","ELA3","All Students",90,7,8,83,"64","Spring","ALBANY","SCHOOL",53,30,58.8888888888889,33.3333333333333,7.77777777777778
"2945",2023,"010623060002","Blue Creek School","ELA3_8","All Students",218,24,11,194,"59","Spring","ALBANY","SCHOOL",114,80,52.2935779816514,36.697247706422,11.0091743119266
"2946",2023,"010623060002","Blue Creek School","ELA5","All Students",57,6,11,51,"61","Spring","ALBANY","SCHOOL",31,20,54.3859649122807,35.0877192982456,10.5263157894737
"2947",2023,"010623060002","Blue Creek School","ELA4","All Students",71,11,15,60,"50","Spring","ALBANY","SCHOOL",30,30,42.2535211267606,42.2535211267606,15.4929577464789
"2948",2023,"010623060002","Blue Creek School","ELA3","Economically Disadvantaged",29,6,21,23,"52","Spring","ALBANY","SCHOOL",12,11,41.3793103448276,37.9310344827586,20.6896551724138
"2949",2023,"010623060002","Blue Creek School","ELA5","Economically Disadvantaged",13,1,8,12,"33","Spring","ALBANY","SCHOOL",4,8,30.7692307692308,61.5384615384615,7.69230769230769
"2950",2023,"010623060002","Blue Creek School","ELA4","Economically Disadvantaged",24,6,25,18,"33","Spring","ALBANY","SCHOOL",6,12,25,50,25
"2951",2023,"010623060002","Blue Creek School","ELA3","General Education Students",71,2,3,69,"68","Spring","ALBANY","SCHOOL",47,22,66.1971830985916,30.9859154929577,2.8169014084507
"2952",2023,"010623060002","Blue Creek School","ELA5","General Education Students",47,4,9,43,"70","Spring","ALBANY","SCHOOL",30,13,63.8297872340426,27.6595744680851,8.51063829787234
"2953",2023,"010623060002","Blue Creek School","ELA4","General Education Students",54,4,7,50,"58","Spring","ALBANY","SCHOOL",29,21,53.7037037037037,38.8888888888889,7.40740740740741
"2954",2023,"010623060002","Blue Creek School","ELA3","Not Economically Disadvantaged",61,1,2,60,"68","Spring","ALBANY","SCHOOL",41,19,67.2131147540984,31.1475409836066,1.63934426229508
"2955",2023,"010623060002","Blue Creek School","ELA5","Not Economically Disadvantaged",44,5,11,39,"69","Spring","ALBANY","SCHOOL",27,12,61.3636363636364,27.2727272727273,11.3636363636364
"2956",2023,"010623060002","Blue Creek School","ELA4","Not Economically Disadvantaged",47,5,11,42,"57","Spring","ALBANY","SCHOOL",24,18,51.063829787234,38.2978723404255,10.6382978723404
"2957",2023,"010623060002","Blue Creek School","ELA3","Students with Disabilities",19,5,26,14,"43","Spring","ALBANY","SCHOOL",6,8,31.5789473684211,42.1052631578947,26.3157894736842
"2958",2023,"010623060002","Blue Creek School","ELA5","Students with Disabilities",10,2,20,8,"13","Spring","ALBANY","SCHOOL",1,7,10,70,20
"2959",2023,"010623060002","Blue Creek School","ELA4","Students with Disabilities",17,7,41,10,"10","Spring","ALBANY","SCHOOL",1,9,5.88235294117647,52.9411764705882,41.1764705882353
"2960",2023,"010623060003","Boght Hills School","ELA3","All Students",89,4,4,85,"55","Spring","ALBANY","SCHOOL",47,38,52.8089887640449,42.6966292134831,4.49438202247191
"2961",2023,"010623060003","Boght Hills School","ELA3_8","All Students",286,16,6,270,"62","Spring","ALBANY","SCHOOL",167,103,58.3916083916084,36.013986013986,5.59440559440559
"2962",2023,"010623060003","Boght Hills School","ELA5","All Students",106,6,6,100,"66","Spring","ALBANY","SCHOOL",66,34,62.2641509433962,32.0754716981132,5.66037735849057
"2963",2023,"010623060003","Boght Hills School","ELA4","All Students",91,6,7,85,"64","Spring","ALBANY","SCHOOL",54,31,59.3406593406593,34.0659340659341,6.59340659340659
"2964",2023,"010623060003","Boght Hills School","ELA3","Economically Disadvantaged",19,2,11,17,"41","Spring","ALBANY","SCHOOL",7,10,36.8421052631579,52.6315789473684,10.5263157894737
"2965",2023,"010623060003","Boght Hills School","ELA5","Economically Disadvantaged",19,2,11,17,"41","Spring","ALBANY","SCHOOL",7,10,36.8421052631579,52.6315789473684,10.5263157894737
"2966",2023,"010623060003","Boght Hills School","ELA4","Economically Disadvantaged",25,4,16,21,"33","Spring","ALBANY","SCHOOL",7,14,28,56,16
"2967",2023,"010623060003","Boght Hills School","ELA3","General Education Students",80,2,3,78,"58","Spring","ALBANY","SCHOOL",45,33,56.25,41.25,2.5
"2968",2023,"010623060003","Boght Hills School","ELA5","General Education Students",96,3,3,93,"69","Spring","ALBANY","SCHOOL",64,29,66.6666666666667,30.2083333333333,3.125
"2969",2023,"010623060003","Boght Hills School","ELA4","General Education Students",80,2,3,78,"68","Spring","ALBANY","SCHOOL",53,25,66.25,31.25,2.5
"2970",2023,"010623060003","Boght Hills School","ELA3","Not Economically Disadvantaged",70,2,3,68,"59","Spring","ALBANY","SCHOOL",40,28,57.1428571428571,40,2.85714285714286
"2971",2023,"010623060003","Boght Hills School","ELA5","Not Economically Disadvantaged",87,4,5,83,"71","Spring","ALBANY","SCHOOL",59,24,67.816091954023,27.5862068965517,4.59770114942529
"2972",2023,"010623060003","Boght Hills School","ELA4","Not Economically Disadvantaged",66,2,3,64,"73","Spring","ALBANY","SCHOOL",47,17,71.2121212121212,25.7575757575758,3.03030303030303
"2973",2023,"010623060003","Boght Hills School","ELA3","Students with Disabilities",9,2,22,7,"29","Spring","ALBANY","SCHOOL",2,5,22.2222222222222,55.5555555555556,22.2222222222222
"2974",2023,"010623060003","Boght Hills School","ELA5","Students with Disabilities",10,3,30,7,"29","Spring","ALBANY","SCHOOL",2,5,20,50,30
"2975",2023,"010623060003","Boght Hills School","ELA4","Students with Disabilities",11,4,36,7,"14","Spring","ALBANY","SCHOOL",1,6,9.09090909090909,54.5454545454545,36.3636363636364
"2976",2023,"010623060004","Forts Ferry School","ELA3","All Students",64,5,8,59,"58","Spring","ALBANY","SCHOOL",34,25,53.125,39.0625,7.8125
"2977",2023,"010623060004","Forts Ferry School","ELA3_8","All Students",224,21,9,203,"57","Spring","ALBANY","SCHOOL",115,88,51.3392857142857,39.2857142857143,9.375
"2978",2023,"010623060004","Forts Ferry School","ELA5","All Students",96,13,14,83,"47","Spring","ALBANY","SCHOOL",39,44,40.625,45.8333333333333,13.5416666666667
"2979",2023,"010623060004","Forts Ferry School","ELA4","All Students",64,3,5,61,"69","Spring","ALBANY","SCHOOL",42,19,65.625,29.6875,4.6875
"2980",2023,"010623060004","Forts Ferry School","ELA3","Economically Disadvantaged",23,5,22,18,"39","Spring","ALBANY","SCHOOL",7,11,30.4347826086957,47.8260869565217,21.7391304347826
"2981",2023,"010623060004","Forts Ferry School","ELA5","Economically Disadvantaged",32,5,16,27,"33","Spring","ALBANY","SCHOOL",9,18,28.125,56.25,15.625
"2982",2023,"010623060004","Forts Ferry School","ELA4","Economically Disadvantaged",19,1,5,18,"50","Spring","ALBANY","SCHOOL",9,9,47.3684210526316,47.3684210526316,5.26315789473684
"2983",2023,"010623060004","Forts Ferry School","ELA3","General Education Students",54,4,7,50,"64","Spring","ALBANY","SCHOOL",32,18,59.2592592592593,33.3333333333333,7.40740740740741
"2984",2023,"010623060004","Forts Ferry School","ELA5","General Education Students",85,9,11,76,"49","Spring","ALBANY","SCHOOL",37,39,43.5294117647059,45.8823529411765,10.5882352941176
"2985",2023,"010623060004","Forts Ferry School","ELA4","General Education Students",57,2,4,55,"76","Spring","ALBANY","SCHOOL",42,13,73.6842105263158,22.8070175438596,3.50877192982456
"2986",2023,"010623060004","Forts Ferry School","ELA3","Not Economically Disadvantaged",41,0,0,41,"66","Spring","ALBANY","SCHOOL",27,14,65.8536585365854,34.1463414634146,0
"2987",2023,"010623060004","Forts Ferry School","ELA5","Not Economically Disadvantaged",64,8,13,56,"54","Spring","ALBANY","SCHOOL",30,26,46.875,40.625,12.5
"2988",2023,"010623060004","Forts Ferry School","ELA4","Not Economically Disadvantaged",45,2,4,43,"77","Spring","ALBANY","SCHOOL",33,10,73.3333333333333,22.2222222222222,4.44444444444444
"2989",2023,"010623060004","Forts Ferry School","ELA3","Students with Disabilities",10,1,10,9,"22","Spring","ALBANY","SCHOOL",2,7,20,70,10
"2990",2023,"010623060004","Forts Ferry School","ELA5","Students with Disabilities",11,4,36,7,"29","Spring","ALBANY","SCHOOL",2,5,18.1818181818182,45.4545454545455,36.3636363636364
"2991",2023,"010623060004","Forts Ferry School","ELA4","Students with Disabilities",7,1,14,6,"0","Spring","ALBANY","SCHOOL",0,6,0,85.7142857142857,14.2857142857143
"2992",2023,"010623060006","Latham Ridge School","ELA3","All Students",78,3,4,75,"47","Spring","ALBANY","SCHOOL",35,40,44.8717948717949,51.2820512820513,3.84615384615385
"2993",2023,"010623060006","Latham Ridge School","ELA3_8","All Students",244,8,3,236,"46","Spring","ALBANY","SCHOOL",109,127,44.672131147541,52.0491803278688,3.27868852459016
"2994",2023,"010623060006","Latham Ridge School","ELA5","All Students",85,3,4,82,"50","Spring","ALBANY","SCHOOL",41,41,48.2352941176471,48.2352941176471,3.52941176470588
"2995",2023,"010623060006","Latham Ridge School","ELA4","All Students",81,2,2,79,"42","Spring","ALBANY","SCHOOL",33,46,40.7407407407407,56.7901234567901,2.46913580246914
"2996",2023,"010623060006","Latham Ridge School","ELA3","Economically Disadvantaged",20,2,10,18,"11","Spring","ALBANY","SCHOOL",2,16,10,80,10
"2997",2023,"010623060006","Latham Ridge School","ELA5","Economically Disadvantaged",23,2,9,21,"10","Spring","ALBANY","SCHOOL",2,19,8.69565217391304,82.6086956521739,8.69565217391304
"2998",2023,"010623060006","Latham Ridge School","ELA4","Economically Disadvantaged",11,1,9,10,"20","Spring","ALBANY","SCHOOL",2,8,18.1818181818182,72.7272727272727,9.09090909090909
"2999",2023,"010623060006","Latham Ridge School","ELA3","General Education Students",59,1,2,58,"59","Spring","ALBANY","SCHOOL",34,24,57.6271186440678,40.6779661016949,1.69491525423729
"3000",2023,"010623060006","Latham Ridge School","ELA5","General Education Students",72,1,1,71,"56","Spring","ALBANY","SCHOOL",40,31,55.5555555555556,43.0555555555556,1.38888888888889
"3001",2023,"010623060006","Latham Ridge School","ELA4","General Education Students",60,1,2,59,"51","Spring","ALBANY","SCHOOL",30,29,50,48.3333333333333,1.66666666666667
"3002",2023,"010623060006","Latham Ridge School","ELA3","Not Economically Disadvantaged",58,1,2,57,"58","Spring","ALBANY","SCHOOL",33,24,56.8965517241379,41.3793103448276,1.72413793103448
"3003",2023,"010623060006","Latham Ridge School","ELA5","Not Economically Disadvantaged",62,1,2,61,"64","Spring","ALBANY","SCHOOL",39,22,62.9032258064516,35.4838709677419,1.61290322580645
"3004",2023,"010623060006","Latham Ridge School","ELA4","Not Economically Disadvantaged",70,1,1,69,"45","Spring","ALBANY","SCHOOL",31,38,44.2857142857143,54.2857142857143,1.42857142857143
"3005",2023,"010623060006","Latham Ridge School","ELA3","Students with Disabilities",19,2,11,17,"6","Spring","ALBANY","SCHOOL",1,16,5.26315789473684,84.2105263157895,10.5263157894737
"3006",2023,"010623060006","Latham Ridge School","ELA5","Students with Disabilities",13,2,15,11,NA,"Spring","ALBANY","SCHOOL",1,10,7.69230769230769,76.9230769230769,15.3846153846154
"3007",2023,"010623060006","Latham Ridge School","ELA4","Students with Disabilities",21,1,5,20,"15","Spring","ALBANY","SCHOOL",3,17,14.2857142857143,80.9523809523809,4.76190476190476
"3008",2023,"010623060007","Loudonville School","ELA3","All Students",41,2,5,39,"59","Spring","ALBANY","SCHOOL",23,16,56.0975609756098,39.0243902439024,4.8780487804878
"3009",2023,"010623060007","Loudonville School","ELA3_8","All Students",152,5,3,147,"56","Spring","ALBANY","SCHOOL",82,65,53.9473684210526,42.7631578947368,3.28947368421053
"3010",2023,"010623060007","Loudonville School","ELA5","All Students",56,2,4,54,"59","Spring","ALBANY","SCHOOL",32,22,57.1428571428571,39.2857142857143,3.57142857142857
"3011",2023,"010623060007","Loudonville School","ELA4","All Students",55,1,2,54,"50","Spring","ALBANY","SCHOOL",27,27,49.0909090909091,49.0909090909091,1.81818181818182
"3012",2023,"010623060007","Loudonville School","ELA3","Economically Disadvantaged",5,1,20,4,NA,"Spring","ALBANY","SCHOOL",NA,NA,NA,NA,20
"3013",2023,"010623060007","Loudonville School","ELA5","Economically Disadvantaged",6,0,0,6,"33","Spring","ALBANY","SCHOOL",2,4,33.3333333333333,66.6666666666667,0
"3014",2023,"010623060007","Loudonville School","ELA4","Economically Disadvantaged",10,0,0,10,"10","Spring","ALBANY","SCHOOL",1,9,10,90,0
"3015",2023,"010623060007","Loudonville School","ELA3","General Education Students",36,0,0,36,NA,"Spring","ALBANY","SCHOOL",NA,NA,NA,NA,0
"3016",2023,"010623060007","Loudonville School","ELA5","General Education Students",49,1,2,48,"63","Spring","ALBANY","SCHOOL",30,18,61.2244897959184,36.734693877551,2.04081632653061
"3017",2023,"010623060007","Loudonville School","ELA4","General Education Students",44,1,2,43,"60","Spring","ALBANY","SCHOOL",26,17,59.0909090909091,38.6363636363636,2.27272727272727
"3018",2023,"010623060007","Loudonville School","ELA3","Not Economically Disadvantaged",36,1,3,35,NA,"Spring","ALBANY","SCHOOL",NA,NA,NA,NA,2.77777777777778
"3019",2023,"010623060007","Loudonville School","ELA5","Not Economically Disadvantaged",50,2,4,48,"63","Spring","ALBANY","SCHOOL",30,18,60,36,4
"3020",2023,"010623060007","Loudonville School","ELA4","Not Economically Disadvantaged",45,1,2,44,"59","Spring","ALBANY","SCHOOL",26,18,57.7777777777778,40,2.22222222222222
"3021",2023,"010623060007","Loudonville School","ELA3","Students with Disabilities",5,2,40,3,NA,"Spring","ALBANY","SCHOOL",NA,NA,NA,NA,40
"3022",2023,"010623060007","Loudonville School","ELA5","Students with Disabilities",7,1,14,6,"33","Spring","ALBANY","SCHOOL",2,4,28.5714285714286,57.1428571428571,14.2857142857143
"3023",2023,"010623060007","Loudonville School","ELA4","Students with Disabilities",11,0,0,11,NA,"Spring","ALBANY","SCHOOL",1,10,9.09090909090909,90.9090909090909,0
"3024",2023,"010623060008","Southgate School","ELA3","All Students",80,4,5,76,"64","Spring","ALBANY","SCHOOL",49,27,61.25,33.75,5
"3025",2023,"010623060008","Southgate School","ELA3_8","All Students",242,26,11,216,"66","Spring","ALBANY","SCHOOL",142,74,58.6776859504132,30.5785123966942,10.7438016528926
"3026",2023,"010623060008","Southgate School","ELA5","All Students",83,5,6,78,"62","Spring","ALBANY","SCHOOL",48,30,57.8313253012048,36.144578313253,6.02409638554217
"3027",2023,"010623060008","Southgate School","ELA4","All Students",79,17,22,62,"73","Spring","ALBANY","SCHOOL",45,17,56.9620253164557,21.5189873417722,21.5189873417722
"3028",2023,"010623060008","Southgate School","ELA3","Economically Disadvantaged",16,3,19,13,"62","Spring","ALBANY","SCHOOL",8,5,50,31.25,18.75
"3029",2023,"010623060008","Southgate School","ELA5","Economically Disadvantaged",30,3,10,27,"30","Spring","ALBANY","SCHOOL",8,19,26.6666666666667,63.3333333333333,10
"3030",2023,"010623060008","Southgate School","ELA4","Economically Disadvantaged",20,5,25,15,"60","Spring","ALBANY","SCHOOL",9,6,45,30,25
"3031",2023,"010623060008","Southgate School","ELA3","General Education Students",69,0,0,69,"64","Spring","ALBANY","SCHOOL",44,25,63.768115942029,36.231884057971,0
"3032",2023,"010623060008","Southgate School","ELA5","General Education Students",75,2,3,73,"64","Spring","ALBANY","SCHOOL",47,26,62.6666666666667,34.6666666666667,2.66666666666667
"3033",2023,"010623060008","Southgate School","ELA4","General Education Students",54,4,7,50,"78","Spring","ALBANY","SCHOOL",39,11,72.2222222222222,20.3703703703704,7.40740740740741
"3034",2023,"010623060008","Southgate School","ELA3","Not Economically Disadvantaged",64,1,2,63,"65","Spring","ALBANY","SCHOOL",41,22,64.0625,34.375,1.5625
"3035",2023,"010623060008","Southgate School","ELA5","Not Economically Disadvantaged",53,2,4,51,"78","Spring","ALBANY","SCHOOL",40,11,75.4716981132076,20.7547169811321,3.77358490566038
"3036",2023,"010623060008","Southgate School","ELA4","Not Economically Disadvantaged",59,12,20,47,"77","Spring","ALBANY","SCHOOL",36,11,61.0169491525424,18.6440677966102,20.3389830508475
"3037",2023,"010623060008","Southgate School","ELA3","Students with Disabilities",11,4,36,7,"71","Spring","ALBANY","SCHOOL",5,2,45.4545454545455,18.1818181818182,36.3636363636364
"3038",2023,"010623060008","Southgate School","ELA5","Students with Disabilities",8,3,38,5,"20","Spring","ALBANY","SCHOOL",1,4,12.5,50,37.5
"3039",2023,"010623060008","Southgate School","ELA4","Students with Disabilities",25,13,52,12,"50","Spring","ALBANY","SCHOOL",6,6,24,24,52
"3040",2023,"010623060009","Shaker Middle School","ELA3_8","All Students",1438,173,12,1265,"61","Spring","ALBANY","SCHOOL",775,490,53.894297635605,34.0751043115438,12.0305980528512
"3041",2023,"010623060009","Shaker Middle School","ELA6","All Students",454,41,9,413,"62","Spring","ALBANY","SCHOOL",256,157,56.3876651982379,34.5814977973568,9.03083700440529
"3042",2023,"010623060009","Shaker Middle School","ELA5","All Students",1,1,100,0,NA,"Spring","ALBANY","SCHOOL",0,0,0,0,100
"3043",2023,"010623060009","Shaker Middle School","ELA7","All Students",483,59,12,424,"54","Spring","ALBANY","SCHOOL",227,197,46.9979296066253,40.7867494824017,12.2153209109731
"3044",2023,"010623060009","Shaker Middle School","ELA8","All Students",500,72,14,428,"68","Spring","ALBANY","SCHOOL",292,136,58.4,27.2,14.4
"3045",2023,"010623060009","Shaker Middle School","ELA6","Economically Disadvantaged",127,23,18,104,"43","Spring","ALBANY","SCHOOL",45,59,35.4330708661417,46.4566929133858,18.1102362204724
"3046",2023,"010623060009","Shaker Middle School","ELA5","Economically Disadvantaged",1,1,100,0,NA,"Spring","ALBANY","SCHOOL",0,0,0,0,100
"3047",2023,"010623060009","Shaker Middle School","ELA7","Economically Disadvantaged",130,24,18,106,"35","Spring","ALBANY","SCHOOL",37,69,28.4615384615385,53.0769230769231,18.4615384615385
"3048",2023,"010623060009","Shaker Middle School","ELA8","Economically Disadvantaged",142,34,24,108,"47","Spring","ALBANY","SCHOOL",51,57,35.9154929577465,40.1408450704225,23.943661971831
"3049",2023,"010623060009","Shaker Middle School","ELA6","General Education Students",401,26,6,375,"67","Spring","ALBANY","SCHOOL",250,125,62.3441396508728,31.1720698254364,6.48379052369077
"3050",2023,"010623060009","Shaker Middle School","ELA7","General Education Students",439,50,11,389,"57","Spring","ALBANY","SCHOOL",223,166,50.7972665148064,37.8132118451025,11.3895216400911
"3051",2023,"010623060009","Shaker Middle School","ELA8","General Education Students",429,45,10,384,"75","Spring","ALBANY","SCHOOL",289,95,67.3659673659674,22.1445221445221,10.4895104895105
"3052",2023,"010623060009","Shaker Middle School","ELA6","Not Economically Disadvantaged",327,18,6,309,"68","Spring","ALBANY","SCHOOL",211,98,64.5259938837921,29.9694189602446,5.5045871559633
"3053",2023,"010623060009","Shaker Middle School","ELA7","Not Economically Disadvantaged",353,35,10,318,"60","Spring","ALBANY","SCHOOL",190,128,53.8243626062323,36.2606232294618,9.91501416430595
"3054",2023,"010623060009","Shaker Middle School","ELA8","Not Economically Disadvantaged",358,38,11,320,"75","Spring","ALBANY","SCHOOL",241,79,67.3184357541899,22.0670391061453,10.6145251396648
"3055",2023,"010623060009","Shaker Middle School","ELA6","Students with Disabilities",53,15,28,38,"16","Spring","ALBANY","SCHOOL",6,32,11.3207547169811,60.377358490566,28.3018867924528
"3056",2023,"010623060009","Shaker Middle School","ELA5","Students with Disabilities",1,1,100,0,NA,"Spring","ALBANY","SCHOOL",0,0,0,0,100
"3057",2023,"010623060009","Shaker Middle School","ELA7","Students with Disabilities",44,9,20,35,"11","Spring","ALBANY","SCHOOL",4,31,9.09090909090909,70.4545454545455,20.4545454545455
"3058",2023,"010623060009","Shaker Middle School","ELA8","Students with Disabilities",71,27,38,44,"7","Spring","ALBANY","SCHOOL",3,41,4.22535211267606,57.7464788732394,38.0281690140845
"3059",2023,"010701030000","Green Island UFSD","ELA6","All Students",14,2,14,12,"42","Spring","ALBANY","DISTRICT",5,7,35.7142857142857,50,14.2857142857143
"3060",2023,"010701030000","Green Island UFSD","ELA8","All Students",19,3,16,16,"13","Spring","ALBANY","DISTRICT",2,14,10.5263157894737,73.6842105263158,15.7894736842105
"3061",2023,"010701030000","Green Island UFSD","ELA7","All Students",15,4,27,11,"45","Spring","ALBANY","DISTRICT",5,6,33.3333333333333,40,26.6666666666667
"3062",2023,"010701030000","Green Island UFSD","ELA4","All Students",15,0,0,15,"20","Spring","ALBANY","DISTRICT",3,12,20,80,0
"3063",2023,"010701030000","Green Island UFSD","ELA3_8","All Students",104,11,11,93,"22","Spring","ALBANY","DISTRICT",20,73,19.2307692307692,70.1923076923077,10.5769230769231
"3064",2023,"010701030000","Green Island UFSD","ELA3","All Students",20,0,0,20,"20","Spring","ALBANY","DISTRICT",4,16,20,80,0
"3065",2023,"010701030000","Green Island UFSD","ELA5","All Students",21,2,10,19,"5","Spring","ALBANY","DISTRICT",1,18,4.76190476190476,85.7142857142857,9.52380952380952
"3066",2023,"010701030000","Green Island UFSD","ELA6","Economically Disadvantaged",8,0,0,8,NA,"Spring","ALBANY","DISTRICT",NA,NA,NA,NA,0
"3067",2023,"010701030000","Green Island UFSD","ELA8","Economically Disadvantaged",5,1,20,4,NA,"Spring","ALBANY","DISTRICT",NA,NA,NA,NA,20
"3068",2023,"010701030000","Green Island UFSD","ELA7","Economically Disadvantaged",7,1,14,6,"67","Spring","ALBANY","DISTRICT",4,2,57.1428571428571,28.5714285714286,14.2857142857143
"3069",2023,"010701030000","Green Island UFSD","ELA4","Economically Disadvantaged",9,0,0,9,"22","Spring","ALBANY","DISTRICT",2,7,22.2222222222222,77.7777777777778,0
"3070",2023,"010701030000","Green Island UFSD","ELA3","Economically Disadvantaged",14,0,0,14,"7","Spring","ALBANY","DISTRICT",1,13,7.14285714285714,92.8571428571429,0
"3071",2023,"010701030000","Green Island UFSD","ELA5","Economically Disadvantaged",13,0,0,13,"0","Spring","ALBANY","DISTRICT",0,13,0,100,0
"3072",2023,"010701030000","Green Island UFSD","ELA6","General Education Students",10,0,0,10,NA,"Spring","ALBANY","DISTRICT",NA,NA,NA,NA,0
"3073",2023,"010701030000","Green Island UFSD","ELA8","General Education Students",17,1,6,16,"13","Spring","ALBANY","DISTRICT",2,14,11.7647058823529,82.3529411764706,5.88235294117647
"3074",2023,"010701030000","Green Island UFSD","ELA7","General Education Students",12,3,25,9,NA,"Spring","ALBANY","DISTRICT",NA,NA,NA,NA,25
"3075",2023,"010701030000","Green Island UFSD","ELA4","General Education Students",12,0,0,12,NA,"Spring","ALBANY","DISTRICT",NA,NA,NA,NA,0
"3076",2023,"010701030000","Green Island UFSD","ELA3","General Education Students",19,0,0,19,NA,"Spring","ALBANY","DISTRICT",NA,NA,NA,NA,0
"3077",2023,"010701030000","Green Island UFSD","ELA5","General Education Students",16,2,13,14,"7","Spring","ALBANY","DISTRICT",1,13,6.25,81.25,12.5
