"","YEAR","ENTITY_CD","ENTITY_NAME","ASSESSMENT_NAME","SUBGROUP_NAME","TOTAL_COUNT","NOT_TESTED","PCT_NOT_TESTED","NUM_TESTED","PER_PROF","SEASON","COUNTY_DESC","ENTITY_TYPE","Prof_Count","NotProf_Count","Prof_Pct","NotProf_Pct","NotTested_Pct"
"9869",2021,"580306020001","Montauk School","ELA3","Students with Disabilities",5,1,20,4,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,20
"9870",2021,"580306020001","Montauk School","ELA3","Not Economically Disadvantaged",28,2,7,26,"77","Spring","SUFFOLK","SCHOOL",20,6,71.4285714285714,21.4285714285714,7.14285714285714
"9871",2021,"580401020001","James H Boyd Elementary School","ELA3","All Students",138,45,33,93,"71","Spring","SUFFOLK","SCHOOL",66,27,47.8260869565217,19.5652173913043,32.6086956521739
"9872",2021,"580401020001","James H Boyd Elementary School","ELA3","General Education Students",121,35,29,86,"74","Spring","SUFFOLK","SCHOOL",64,22,52.8925619834711,18.1818181818182,28.9256198347107
"9873",2021,"580401020001","James H Boyd Elementary School","ELA3","Students with Disabilities",17,10,59,7,"29","Spring","SUFFOLK","SCHOOL",2,5,11.7647058823529,29.4117647058824,58.8235294117647
"9874",2021,"580401020001","James H Boyd Elementary School","ELA3","Economically Disadvantaged",28,13,46,15,"47","Spring","SUFFOLK","SCHOOL",7,8,25,28.5714285714286,46.4285714285714
"9875",2021,"580401020001","James H Boyd Elementary School","ELA3","Not Economically Disadvantaged",110,32,29,78,"76","Spring","SUFFOLK","SCHOOL",59,19,53.6363636363636,17.2727272727273,29.0909090909091
"9876",2021,"580402060002","Lloyd Harbor School","ELA3","All Students",70,3,4,67,"91","Spring","SUFFOLK","SCHOOL",61,6,87.1428571428571,8.57142857142857,4.28571428571429
"9877",2021,"580402060002","Lloyd Harbor School","ELA3","General Education Students",62,2,3,60,"95","Spring","SUFFOLK","SCHOOL",57,3,91.9354838709677,4.83870967741935,3.2258064516129
"9878",2021,"580402060002","Lloyd Harbor School","ELA3","Students with Disabilities",8,1,13,7,"57","Spring","SUFFOLK","SCHOOL",4,3,50,37.5,12.5
"9879",2021,"580402060002","Lloyd Harbor School","ELA3","Economically Disadvantaged",4,0,0,4,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,0
"9880",2021,"580402060002","Lloyd Harbor School","ELA3","Not Economically Disadvantaged",66,3,5,63,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,4.54545454545455
"9881",2021,"580402060003","West Side School","ELA3","All Students",35,3,9,32,"81","Spring","SUFFOLK","SCHOOL",26,6,74.2857142857143,17.1428571428571,8.57142857142857
"9882",2021,"580402060003","West Side School","ELA3","General Education Students",33,2,6,31,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,6.06060606060606
"9883",2021,"580402060003","West Side School","ELA3","Students with Disabilities",2,1,50,1,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,50
"9884",2021,"580402060003","West Side School","ELA3","Not Economically Disadvantaged",35,3,9,32,"81","Spring","SUFFOLK","SCHOOL",26,6,74.2857142857143,17.1428571428571,8.57142857142857
"9885",2021,"580403030002","Southdown School","ELA3","All Students",55,2,4,53,"34","Spring","SUFFOLK","SCHOOL",18,35,32.7272727272727,63.6363636363636,3.63636363636364
"9886",2021,"580403030002","Southdown School","ELA3","General Education Students",51,2,4,49,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,3.92156862745098
"9887",2021,"580403030002","Southdown School","ELA3","Students with Disabilities",4,0,0,4,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,0
"9888",2021,"580403030002","Southdown School","ELA3","Economically Disadvantaged",35,2,6,33,"15","Spring","SUFFOLK","SCHOOL",5,28,14.2857142857143,80,5.71428571428571
"9889",2021,"580403030002","Southdown School","ELA3","Not Economically Disadvantaged",20,0,0,20,"65","Spring","SUFFOLK","SCHOOL",13,7,65,35,0
"9890",2021,"580403030004","Flower Hill School","ELA3","All Students",81,8,10,73,"62","Spring","SUFFOLK","SCHOOL",45,28,55.5555555555556,34.5679012345679,9.87654320987654
"9891",2021,"580403030004","Flower Hill School","ELA3","General Education Students",64,2,3,62,"63","Spring","SUFFOLK","SCHOOL",39,23,60.9375,35.9375,3.125
"9892",2021,"580403030004","Flower Hill School","ELA3","Students with Disabilities",17,6,35,11,"55","Spring","SUFFOLK","SCHOOL",6,5,35.2941176470588,29.4117647058824,35.2941176470588
"9893",2021,"580403030004","Flower Hill School","ELA3","Economically Disadvantaged",47,6,13,41,"44","Spring","SUFFOLK","SCHOOL",18,23,38.2978723404255,48.936170212766,12.7659574468085
"9894",2021,"580403030004","Flower Hill School","ELA3","Not Economically Disadvantaged",34,2,6,32,"84","Spring","SUFFOLK","SCHOOL",27,5,79.4117647058823,14.7058823529412,5.88235294117647
"9895",2021,"580403030005","Jefferson School","ELA3","All Students",78,11,14,67,"51","Spring","SUFFOLK","SCHOOL",34,33,43.5897435897436,42.3076923076923,14.1025641025641
"9896",2021,"580403030005","Jefferson School","ELA3","General Education Students",59,7,12,52,"54","Spring","SUFFOLK","SCHOOL",28,24,47.4576271186441,40.6779661016949,11.864406779661
"9897",2021,"580403030005","Jefferson School","ELA3","Students with Disabilities",19,4,21,15,"40","Spring","SUFFOLK","SCHOOL",6,9,31.5789473684211,47.3684210526316,21.0526315789474
"9898",2021,"580403030005","Jefferson School","ELA3","Economically Disadvantaged",57,6,11,51,"39","Spring","SUFFOLK","SCHOOL",20,31,35.0877192982456,54.3859649122807,10.5263157894737
"9899",2021,"580403030005","Jefferson School","ELA3","Not Economically Disadvantaged",21,5,24,16,"88","Spring","SUFFOLK","SCHOOL",14,2,66.6666666666667,9.52380952380952,23.8095238095238
"9900",2021,"580403030009","Washington School","ELA3","All Students",81,8,10,73,"47","Spring","SUFFOLK","SCHOOL",34,39,41.9753086419753,48.1481481481481,9.87654320987654
"9901",2021,"580403030009","Washington School","ELA3","General Education Students",80,8,10,72,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,10
"9902",2021,"580403030009","Washington School","ELA3","Students with Disabilities",1,0,0,1,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,0
"9903",2021,"580403030009","Washington School","ELA3","Economically Disadvantaged",47,4,9,43,"23","Spring","SUFFOLK","SCHOOL",10,33,21.2765957446809,70.2127659574468,8.51063829787234
"9904",2021,"580403030009","Washington School","ELA3","Not Economically Disadvantaged",34,4,12,30,"80","Spring","SUFFOLK","SCHOOL",24,6,70.5882352941177,17.6470588235294,11.7647058823529
"9905",2021,"580403030017","Woodhull Intermediate School","ELA3","All Students",2,2,100,0,NA,"Spring","SUFFOLK","SCHOOL",0,0,0,0,100
"9906",2021,"580403030017","Woodhull Intermediate School","ELA3","Students with Disabilities",2,2,100,0,NA,"Spring","SUFFOLK","SCHOOL",0,0,0,0,100
"9907",2021,"580403030017","Woodhull Intermediate School","ELA3","Economically Disadvantaged",2,2,100,0,NA,"Spring","SUFFOLK","SCHOOL",0,0,0,0,100
"9908",2021,"580404030001","Dickinson Avenue Elementary School","ELA3","All Students",59,36,61,23,"65","Spring","SUFFOLK","SCHOOL",15,8,25.4237288135593,13.5593220338983,61.0169491525424
"9909",2021,"580404030001","Dickinson Avenue Elementary School","ELA3","General Education Students",41,24,59,17,"76","Spring","SUFFOLK","SCHOOL",13,4,31.7073170731707,9.75609756097561,58.5365853658537
"9910",2021,"580404030001","Dickinson Avenue Elementary School","ELA3","Students with Disabilities",18,12,67,6,"33","Spring","SUFFOLK","SCHOOL",2,4,11.1111111111111,22.2222222222222,66.6666666666667
"9911",2021,"580404030001","Dickinson Avenue Elementary School","ELA3","Economically Disadvantaged",6,4,67,2,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,66.6666666666667
"9912",2021,"580404030001","Dickinson Avenue Elementary School","ELA3","Not Economically Disadvantaged",53,32,60,21,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,60.377358490566
"9913",2021,"580404030002","Fifth Avenue Elementary School","ELA3","All Students",59,24,41,35,"77","Spring","SUFFOLK","SCHOOL",27,8,45.7627118644068,13.5593220338983,40.6779661016949
"9914",2021,"580404030002","Fifth Avenue Elementary School","ELA3","General Education Students",46,18,39,28,"79","Spring","SUFFOLK","SCHOOL",22,6,47.8260869565217,13.0434782608696,39.1304347826087
"9915",2021,"580404030002","Fifth Avenue Elementary School","ELA3","Students with Disabilities",13,6,46,7,"71","Spring","SUFFOLK","SCHOOL",5,2,38.4615384615385,15.3846153846154,46.1538461538462
"9916",2021,"580404030002","Fifth Avenue Elementary School","ELA3","Economically Disadvantaged",9,4,44,5,"100","Spring","SUFFOLK","SCHOOL",5,0,55.5555555555556,0,44.4444444444444
"9917",2021,"580404030002","Fifth Avenue Elementary School","ELA3","Not Economically Disadvantaged",50,20,40,30,"73","Spring","SUFFOLK","SCHOOL",22,8,44,16,40
"9918",2021,"580404030004","Norwood Avenue School","ELA3","All Students",37,6,16,31,"81","Spring","SUFFOLK","SCHOOL",25,6,67.5675675675676,16.2162162162162,16.2162162162162
"9919",2021,"580404030004","Norwood Avenue School","ELA3","General Education Students",30,5,17,25,"92","Spring","SUFFOLK","SCHOOL",23,2,76.6666666666667,6.66666666666667,16.6666666666667
"9920",2021,"580404030004","Norwood Avenue School","ELA3","Students with Disabilities",7,1,14,6,"33","Spring","SUFFOLK","SCHOOL",2,4,28.5714285714286,57.1428571428571,14.2857142857143
"9921",2021,"580404030004","Norwood Avenue School","ELA3","Not Economically Disadvantaged",37,6,16,31,"81","Spring","SUFFOLK","SCHOOL",25,6,67.5675675675676,16.2162162162162,16.2162162162162
"9922",2021,"580404030005","Ocean Avenue School","ELA3","All Students",34,12,35,22,"64","Spring","SUFFOLK","SCHOOL",14,8,41.1764705882353,23.5294117647059,35.2941176470588
"9923",2021,"580404030005","Ocean Avenue School","ELA3","General Education Students",31,11,35,20,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,35.4838709677419
"9924",2021,"580404030005","Ocean Avenue School","ELA3","Students with Disabilities",3,1,33,2,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,33.3333333333333
"9925",2021,"580404030005","Ocean Avenue School","ELA3","Economically Disadvantaged",3,1,33,2,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,33.3333333333333
"9926",2021,"580404030005","Ocean Avenue School","ELA3","Not Economically Disadvantaged",31,11,35,20,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,35.4838709677419
"9927",2021,"580404030006","Pulaski Road School","ELA3","All Students",61,39,64,22,"77","Spring","SUFFOLK","SCHOOL",17,5,27.8688524590164,8.19672131147541,63.9344262295082
"9928",2021,"580404030006","Pulaski Road School","ELA3","General Education Students",40,21,53,19,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,52.5
"9929",2021,"580404030006","Pulaski Road School","ELA3","Students with Disabilities",21,18,86,3,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,85.7142857142857
"9930",2021,"580404030006","Pulaski Road School","ELA3","Economically Disadvantaged",17,11,65,6,"50","Spring","SUFFOLK","SCHOOL",3,3,17.6470588235294,17.6470588235294,64.7058823529412
"9931",2021,"580404030006","Pulaski Road School","ELA3","Not Economically Disadvantaged",44,28,64,16,"88","Spring","SUFFOLK","SCHOOL",14,2,31.8181818181818,4.54545454545455,63.6363636363636
"9932",2021,"580404030011","Bellerose Elementary School","ELA3","All Students",37,21,57,16,"56","Spring","SUFFOLK","SCHOOL",9,7,24.3243243243243,18.9189189189189,56.7567567567568
"9933",2021,"580404030011","Bellerose Elementary School","ELA3","General Education Students",30,15,50,15,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,50
"9934",2021,"580404030011","Bellerose Elementary School","ELA3","Students with Disabilities",7,6,86,1,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,85.7142857142857
"9935",2021,"580404030011","Bellerose Elementary School","ELA3","Economically Disadvantaged",4,3,75,1,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,75
"9936",2021,"580404030011","Bellerose Elementary School","ELA3","Not Economically Disadvantaged",33,18,55,15,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,54.5454545454545
"9937",2021,"580405060001","Otsego Elementary School","ELA3","All Students",101,35,35,66,"73","Spring","SUFFOLK","SCHOOL",48,18,47.5247524752475,17.8217821782178,34.6534653465347
"9938",2021,"580405060001","Otsego Elementary School","ELA3","General Education Students",75,18,24,57,"77","Spring","SUFFOLK","SCHOOL",44,13,58.6666666666667,17.3333333333333,24
"9939",2021,"580405060001","Otsego Elementary School","ELA3","Students with Disabilities",26,17,65,9,"44","Spring","SUFFOLK","SCHOOL",4,5,15.3846153846154,19.2307692307692,65.3846153846154
"9940",2021,"580405060001","Otsego Elementary School","ELA3","Economically Disadvantaged",24,8,33,16,"69","Spring","SUFFOLK","SCHOOL",11,5,45.8333333333333,20.8333333333333,33.3333333333333
"9941",2021,"580405060001","Otsego Elementary School","ELA3","Not Economically Disadvantaged",77,27,35,50,"74","Spring","SUFFOLK","SCHOOL",37,13,48.0519480519481,16.8831168831169,35.0649350649351
"9942",2021,"580405060003","Sunquam Elementary School","ELA3","All Students",86,28,33,58,"71","Spring","SUFFOLK","SCHOOL",41,17,47.6744186046512,19.7674418604651,32.5581395348837
"9943",2021,"580405060003","Sunquam Elementary School","ELA3","General Education Students",74,23,31,51,"76","Spring","SUFFOLK","SCHOOL",39,12,52.7027027027027,16.2162162162162,31.0810810810811
"9944",2021,"580405060003","Sunquam Elementary School","ELA3","Students with Disabilities",12,5,42,7,"29","Spring","SUFFOLK","SCHOOL",2,5,16.6666666666667,41.6666666666667,41.6666666666667
"9945",2021,"580405060003","Sunquam Elementary School","ELA3","Economically Disadvantaged",24,9,38,15,"53","Spring","SUFFOLK","SCHOOL",8,7,33.3333333333333,29.1666666666667,37.5
"9946",2021,"580405060003","Sunquam Elementary School","ELA3","Not Economically Disadvantaged",62,19,31,43,"77","Spring","SUFFOLK","SCHOOL",33,10,53.2258064516129,16.1290322580645,30.6451612903226
"9947",2021,"580405060011","Vanderbilt Elementary School","ELA3","All Students",132,38,29,94,"79","Spring","SUFFOLK","SCHOOL",74,20,56.0606060606061,15.1515151515152,28.7878787878788
"9948",2021,"580405060011","Vanderbilt Elementary School","ELA3","General Education Students",102,24,24,78,"86","Spring","SUFFOLK","SCHOOL",67,11,65.6862745098039,10.7843137254902,23.5294117647059
"9949",2021,"580405060011","Vanderbilt Elementary School","ELA3","Students with Disabilities",30,14,47,16,"44","Spring","SUFFOLK","SCHOOL",7,9,23.3333333333333,30,46.6666666666667
"9950",2021,"580405060011","Vanderbilt Elementary School","ELA3","Economically Disadvantaged",22,8,36,14,"43","Spring","SUFFOLK","SCHOOL",6,8,27.2727272727273,36.3636363636364,36.3636363636364
"9951",2021,"580405060011","Vanderbilt Elementary School","ELA3","Not Economically Disadvantaged",110,30,27,80,"85","Spring","SUFFOLK","SCHOOL",68,12,61.8181818181818,10.9090909090909,27.2727272727273
"9952",2021,"580405060012","Paumanok Elementary School","ELA3","All Students",93,33,35,60,"75","Spring","SUFFOLK","SCHOOL",45,15,48.3870967741936,16.1290322580645,35.4838709677419
"9953",2021,"580405060012","Paumanok Elementary School","ELA3","General Education Students",73,21,29,52,"75","Spring","SUFFOLK","SCHOOL",39,13,53.4246575342466,17.8082191780822,28.7671232876712
"9954",2021,"580405060012","Paumanok Elementary School","ELA3","Students with Disabilities",20,12,60,8,"75","Spring","SUFFOLK","SCHOOL",6,2,30,10,60
"9955",2021,"580405060012","Paumanok Elementary School","ELA3","Economically Disadvantaged",27,13,48,14,"50","Spring","SUFFOLK","SCHOOL",7,7,25.9259259259259,25.9259259259259,48.1481481481481
"9956",2021,"580405060012","Paumanok Elementary School","ELA3","Not Economically Disadvantaged",66,20,30,46,"83","Spring","SUFFOLK","SCHOOL",38,8,57.5757575757576,12.1212121212121,30.3030303030303
"9957",2021,"580405060013","Signal Hill Elementary School","ELA3","All Students",105,27,26,78,"73","Spring","SUFFOLK","SCHOOL",57,21,54.2857142857143,20,25.7142857142857
"9958",2021,"580405060013","Signal Hill Elementary School","ELA3","General Education Students",86,21,24,65,"78","Spring","SUFFOLK","SCHOOL",51,14,59.3023255813954,16.2790697674419,24.4186046511628
"9959",2021,"580405060013","Signal Hill Elementary School","ELA3","Students with Disabilities",19,6,32,13,"46","Spring","SUFFOLK","SCHOOL",6,7,31.5789473684211,36.8421052631579,31.5789473684211
"9960",2021,"580405060013","Signal Hill Elementary School","ELA3","Economically Disadvantaged",21,5,24,16,"38","Spring","SUFFOLK","SCHOOL",6,10,28.5714285714286,47.6190476190476,23.8095238095238
"9961",2021,"580405060013","Signal Hill Elementary School","ELA3","Not Economically Disadvantaged",84,22,26,62,"82","Spring","SUFFOLK","SCHOOL",51,11,60.7142857142857,13.0952380952381,26.1904761904762
"9962",2021,"580406060009","Thomas J Lahey Elementary School","ELA3","All Students",172,25,15,147,"80","Spring","SUFFOLK","SCHOOL",117,30,68.0232558139535,17.4418604651163,14.5348837209302
"9963",2021,"580406060009","Thomas J Lahey Elementary School","ELA3","General Education Students",150,20,13,130,"85","Spring","SUFFOLK","SCHOOL",110,20,73.3333333333333,13.3333333333333,13.3333333333333
"9964",2021,"580406060009","Thomas J Lahey Elementary School","ELA3","Students with Disabilities",22,5,23,17,"41","Spring","SUFFOLK","SCHOOL",7,10,31.8181818181818,45.4545454545455,22.7272727272727
"9965",2021,"580406060009","Thomas J Lahey Elementary School","ELA3","Economically Disadvantaged",21,5,24,16,"38","Spring","SUFFOLK","SCHOOL",6,10,28.5714285714286,47.6190476190476,23.8095238095238
"9966",2021,"580406060009","Thomas J Lahey Elementary School","ELA3","Not Economically Disadvantaged",151,20,13,131,"85","Spring","SUFFOLK","SCHOOL",111,20,73.5099337748344,13.2450331125828,13.2450331125828
"9967",2021,"580410030020","Burr Intermediate School","ELA3","All Students",225,130,58,95,"77","Spring","SUFFOLK","SCHOOL",73,22,32.4444444444444,9.77777777777778,57.7777777777778
"9968",2021,"580410030020","Burr Intermediate School","ELA3","General Education Students",186,102,55,84,"80","Spring","SUFFOLK","SCHOOL",67,17,36.0215053763441,9.13978494623656,54.8387096774194
"9969",2021,"580410030020","Burr Intermediate School","ELA3","Students with Disabilities",39,28,72,11,"55","Spring","SUFFOLK","SCHOOL",6,5,15.3846153846154,12.8205128205128,71.7948717948718
"9970",2021,"580410030020","Burr Intermediate School","ELA3","Economically Disadvantaged",28,16,57,12,"42","Spring","SUFFOLK","SCHOOL",5,7,17.8571428571429,25,57.1428571428571
"9971",2021,"580410030020","Burr Intermediate School","ELA3","Not Economically Disadvantaged",197,114,58,83,"82","Spring","SUFFOLK","SCHOOL",68,15,34.5177664974619,7.61421319796954,57.8680203045685
"9972",2021,"580410030021","Sawmill Intermediate School","ELA3","All Students",193,114,59,79,"73","Spring","SUFFOLK","SCHOOL",58,21,30.0518134715026,10.880829015544,59.0673575129534
"9973",2021,"580410030021","Sawmill Intermediate School","ELA3","General Education Students",149,83,56,66,"85","Spring","SUFFOLK","SCHOOL",56,10,37.5838926174497,6.71140939597315,55.7046979865772
"9974",2021,"580410030021","Sawmill Intermediate School","ELA3","Students with Disabilities",44,31,70,13,"15","Spring","SUFFOLK","SCHOOL",2,11,4.54545454545455,25,70.4545454545455
"9975",2021,"580410030021","Sawmill Intermediate School","ELA3","Economically Disadvantaged",23,13,57,10,"50","Spring","SUFFOLK","SCHOOL",5,5,21.7391304347826,21.7391304347826,56.5217391304348
"9976",2021,"580410030021","Sawmill Intermediate School","ELA3","Not Economically Disadvantaged",170,101,59,69,"77","Spring","SUFFOLK","SCHOOL",53,16,31.1764705882353,9.41176470588235,59.4117647058824
"9977",2021,"580413030008","Birchwood Intermediate School","ELA3","All Students",194,44,23,150,"52","Spring","SUFFOLK","SCHOOL",78,72,40.2061855670103,37.1134020618557,22.680412371134
"9978",2021,"580413030008","Birchwood Intermediate School","ELA3","General Education Students",162,34,21,128,"56","Spring","SUFFOLK","SCHOOL",72,56,44.4444444444444,34.5679012345679,20.9876543209877
"9979",2021,"580413030008","Birchwood Intermediate School","ELA3","Students with Disabilities",32,10,31,22,"27","Spring","SUFFOLK","SCHOOL",6,16,18.75,50,31.25
"9980",2021,"580413030008","Birchwood Intermediate School","ELA3","Economically Disadvantaged",118,23,19,95,"36","Spring","SUFFOLK","SCHOOL",34,61,28.8135593220339,51.6949152542373,19.4915254237288
"9981",2021,"580413030008","Birchwood Intermediate School","ELA3","Not Economically Disadvantaged",76,21,28,55,"80","Spring","SUFFOLK","SCHOOL",44,11,57.8947368421053,14.4736842105263,27.6315789473684
"9982",2021,"580413030012","Maplewood Intermediate School","ELA3","All Students",204,84,41,120,"48","Spring","SUFFOLK","SCHOOL",58,62,28.4313725490196,30.3921568627451,41.1764705882353
"9983",2021,"580413030012","Maplewood Intermediate School","ELA3","General Education Students",160,65,41,95,"55","Spring","SUFFOLK","SCHOOL",52,43,32.5,26.875,40.625
"9984",2021,"580413030012","Maplewood Intermediate School","ELA3","Students with Disabilities",44,19,43,25,"24","Spring","SUFFOLK","SCHOOL",6,19,13.6363636363636,43.1818181818182,43.1818181818182
"9985",2021,"580413030012","Maplewood Intermediate School","ELA3","Economically Disadvantaged",115,44,38,71,"39","Spring","SUFFOLK","SCHOOL",28,43,24.3478260869565,37.3913043478261,38.2608695652174
"9986",2021,"580413030012","Maplewood Intermediate School","ELA3","Not Economically Disadvantaged",89,40,45,49,"61","Spring","SUFFOLK","SCHOOL",30,19,33.7078651685393,21.3483146067416,44.9438202247191
"9987",2021,"580501030002","Gardiner Manor School","ELA3","All Students",250,122,49,128,"52","Spring","SUFFOLK","SCHOOL",67,61,26.8,24.4,48.8
"9988",2021,"580501030002","Gardiner Manor School","ELA3","General Education Students",227,108,48,119,"53","Spring","SUFFOLK","SCHOOL",63,56,27.7533039647577,24.6696035242291,47.5770925110132
"9989",2021,"580501030002","Gardiner Manor School","ELA3","Students with Disabilities",23,14,61,9,"44","Spring","SUFFOLK","SCHOOL",4,5,17.3913043478261,21.7391304347826,60.8695652173913
"9990",2021,"580501030002","Gardiner Manor School","ELA3","Economically Disadvantaged",156,67,43,89,"43","Spring","SUFFOLK","SCHOOL",38,51,24.3589743589744,32.6923076923077,42.9487179487179
"9991",2021,"580501030002","Gardiner Manor School","ELA3","Not Economically Disadvantaged",94,55,59,39,"74","Spring","SUFFOLK","SCHOOL",29,10,30.8510638297872,10.6382978723404,58.5106382978723
"9992",2021,"580501030005","South Country School","ELA3","All Students",163,123,75,40,"50","Spring","SUFFOLK","SCHOOL",20,20,12.2699386503067,12.2699386503067,75.4601226993865
"9993",2021,"580501030005","South Country School","ELA3","General Education Students",124,85,69,39,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,68.5483870967742
"9994",2021,"580501030005","South Country School","ELA3","Students with Disabilities",39,38,97,1,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,97.4358974358974
"9995",2021,"580501030005","South Country School","ELA3","Economically Disadvantaged",89,71,80,18,"28","Spring","SUFFOLK","SCHOOL",5,13,5.61797752808989,14.6067415730337,79.7752808988764
"9996",2021,"580501030005","South Country School","ELA3","Not Economically Disadvantaged",74,52,70,22,"68","Spring","SUFFOLK","SCHOOL",15,7,20.2702702702703,9.45945945945946,70.2702702702703
"9997",2021,"580502020002","Commack Road Elementary School","ELA3","All Students",97,43,44,54,"54","Spring","SUFFOLK","SCHOOL",29,25,29.8969072164948,25.7731958762887,44.3298969072165
"9998",2021,"580502020002","Commack Road Elementary School","ELA3","General Education Students",89,40,45,49,"55","Spring","SUFFOLK","SCHOOL",27,22,30.3370786516854,24.7191011235955,44.9438202247191
"9999",2021,"580502020002","Commack Road Elementary School","ELA3","Students with Disabilities",8,3,38,5,"40","Spring","SUFFOLK","SCHOOL",2,3,25,37.5,37.5
"10000",2021,"580502020002","Commack Road Elementary School","ELA3","Economically Disadvantaged",42,15,36,27,"41","Spring","SUFFOLK","SCHOOL",11,16,26.1904761904762,38.0952380952381,35.7142857142857
"10001",2021,"580502020002","Commack Road Elementary School","ELA3","Not Economically Disadvantaged",55,28,51,27,"67","Spring","SUFFOLK","SCHOOL",18,9,32.7272727272727,16.3636363636364,50.9090909090909
"10002",2021,"580502020005","Maud S Sherwood Elementary School","ELA3","All Students",74,42,57,32,"75","Spring","SUFFOLK","SCHOOL",24,8,32.4324324324324,10.8108108108108,56.7567567567568
"10003",2021,"580502020005","Maud S Sherwood Elementary School","ELA3","General Education Students",48,25,52,23,"83","Spring","SUFFOLK","SCHOOL",19,4,39.5833333333333,8.33333333333333,52.0833333333333
"10004",2021,"580502020005","Maud S Sherwood Elementary School","ELA3","Students with Disabilities",26,17,65,9,"56","Spring","SUFFOLK","SCHOOL",5,4,19.2307692307692,15.3846153846154,65.3846153846154
"10005",2021,"580502020005","Maud S Sherwood Elementary School","ELA3","Economically Disadvantaged",18,12,67,6,"50","Spring","SUFFOLK","SCHOOL",3,3,16.6666666666667,16.6666666666667,66.6666666666667
"10006",2021,"580502020005","Maud S Sherwood Elementary School","ELA3","Not Economically Disadvantaged",56,30,54,26,"81","Spring","SUFFOLK","SCHOOL",21,5,37.5,8.92857142857143,53.5714285714286
"10007",2021,"580503030003","John F Kennedy Elementary School","ELA3","All Students",144,86,60,58,"66","Spring","SUFFOLK","SCHOOL",38,20,26.3888888888889,13.8888888888889,59.7222222222222
"10008",2021,"580503030003","John F Kennedy Elementary School","ELA3","General Education Students",112,61,54,51,"69","Spring","SUFFOLK","SCHOOL",35,16,31.25,14.2857142857143,54.4642857142857
"10009",2021,"580503030003","John F Kennedy Elementary School","ELA3","Students with Disabilities",32,25,78,7,"43","Spring","SUFFOLK","SCHOOL",3,4,9.375,12.5,78.125
"10010",2021,"580503030003","John F Kennedy Elementary School","ELA3","Economically Disadvantaged",36,22,61,14,"71","Spring","SUFFOLK","SCHOOL",10,4,27.7777777777778,11.1111111111111,61.1111111111111
"10011",2021,"580503030003","John F Kennedy Elementary School","ELA3","Not Economically Disadvantaged",108,64,59,44,"64","Spring","SUFFOLK","SCHOOL",28,16,25.9259259259259,14.8148148148148,59.2592592592593
"10012",2021,"580503030007","Ruth C Kinney Elementary School","ELA3","All Students",110,64,58,46,"63","Spring","SUFFOLK","SCHOOL",29,17,26.3636363636364,15.4545454545455,58.1818181818182
"10013",2021,"580503030007","Ruth C Kinney Elementary School","ELA3","General Education Students",83,47,57,36,"75","Spring","SUFFOLK","SCHOOL",27,9,32.5301204819277,10.8433734939759,56.6265060240964
"10014",2021,"580503030007","Ruth C Kinney Elementary School","ELA3","Students with Disabilities",27,17,63,10,"20","Spring","SUFFOLK","SCHOOL",2,8,7.40740740740741,29.6296296296296,62.962962962963
"10015",2021,"580503030007","Ruth C Kinney Elementary School","ELA3","Economically Disadvantaged",38,19,50,19,"47","Spring","SUFFOLK","SCHOOL",9,10,23.6842105263158,26.3157894736842,50
"10016",2021,"580503030007","Ruth C Kinney Elementary School","ELA3","Not Economically Disadvantaged",72,45,63,27,"74","Spring","SUFFOLK","SCHOOL",20,7,27.7777777777778,9.72222222222222,62.5
"10017",2021,"580504030001","Cherry Avenue Elementary School","ELA3","All Students",78,45,58,33,"76","Spring","SUFFOLK","SCHOOL",25,8,32.0512820512821,10.2564102564103,57.6923076923077
"10018",2021,"580504030001","Cherry Avenue Elementary School","ELA3","General Education Students",69,39,57,30,NA,"Spring","SUFFOLK","SCHOOL",NA,NA,NA,NA,56.5217391304348
